编号,片段名,文本,语言,中文,label,音频路径,answer
59170,电视剧9 EP13,,英语,这不你大侄儿还在上学吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_13_43,840_00_13_45,799.wav",
59171,电视剧9 EP13,,马来语,我想还是到城里来找份工作,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_13_45,999_00_13_48,279.wav",
59172,电视剧9 EP13,,英语,我想还是到城里来找份工作,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_13_45,999_00_13_48,279.wav",
59173,电视剧9 EP13,,马来语,想看看你妹妹那儿还缺人吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_13_48,440_00_13_50,440.wav",
59174,电视剧9 EP13,,英语,想看看你妹妹那儿还缺人吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_13_48,440_00_13_50,440.wav",
59175,电视剧9 EP13,,马来语,欣欣那儿司机和保姆都安排好了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_13_52,159_00_13_56,919.wav",
59176,电视剧9 EP13,,英语,欣欣那儿司机和保姆都安排好了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_13_52,159_00_13_56,919.wav",
59177,电视剧9 EP13,,马来语,我们提换人也不合适,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_13_57,879_00_13_59,799.wav",
59178,电视剧9 EP13,,英语,我们提换人也不合适,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_13_57,879_00_13_59,799.wav",
59179,电视剧9 EP13,,马来语,我是想再等等我再帮你联系联系看看别的家,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_00,840_00_14_04,720.wav",
59180,电视剧9 EP13,,英语,我是想再等等我再帮你联系联系看看别的家,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_00,840_00_14_04,720.wav",
59181,电视剧9 EP13,,马来语,你就踏踏实实在家里头住着,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_05,320_00_14_07,320.wav",
59182,电视剧9 EP13,,英语,你就踏踏实实在家里头住着,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_05,320_00_14_07,320.wav",
59183,电视剧9 EP13,,马来语,你看我们家除了东西多了点儿哈基本上都没变样儿是吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_07,560_00_14_12,320.wav",
59184,电视剧9 EP13,,英语,你看我们家除了东西多了点儿哈基本上都没变样儿是吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_07,560_00_14_12,320.wav",
59185,电视剧9 EP13,,马来语,工作嘛慢慢遇,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_13,159_00_14_15,039.wav",
59186,电视剧9 EP13,,英语,工作嘛慢慢遇,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_13,159_00_14_15,039.wav",
59187,电视剧9 EP13,,马来语,咱找个好人家,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_15,399_00_14_16,560.wav",
59188,电视剧9 EP13,,英语,咱找个好人家,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_15,399_00_14_16,560.wav",
59189,电视剧9 EP13,,马来语,弟妹我听你的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_18,039_00_14_19,679.wav",
59190,电视剧9 EP13,,英语,弟妹我听你的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_18,039_00_14_19,679.wav",
59191,电视剧9 EP13,,马来语,谢谢你了啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_20,200_00_14_21,080.wav",
59192,电视剧9 EP13,,英语,谢谢你了啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_20,200_00_14_21,080.wav",
59193,电视剧9 EP13,,马来语,还没吃饭吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_24,799_00_14_25,639.wav",
59194,电视剧9 EP13,,英语,还没吃饭吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_24,799_00_14_25,639.wav",
59195,电视剧9 EP13,,马来语,来我去做饭,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_25,639_00_14_26,639.wav",
59196,电视剧9 EP13,,英语,来我去做饭,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_25,639_00_14_26,639.wav",
59197,电视剧9 EP13,,马来语,琳琳你不动,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_27,720_00_14_28,720.wav",
59198,电视剧9 EP13,,英语,琳琳你不动,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_27,720_00_14_28,720.wav",
59199,电视剧9 EP13,,马来语,你们都不动我来,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_29,080_00_14_30,320.wav",
59200,电视剧9 EP13,,英语,你们都不动我来,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_29,080_00_14_30,320.wav",
59201,电视剧9 EP13,,马来语,我家厨房我熟,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_30,960_00_14_32,039.wav",
59202,电视剧9 EP13,,英语,我家厨房我熟,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_30,960_00_14_32,039.wav",
59203,电视剧9 EP13,,马来语,你动不动你等着吃就行了啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_33,320_00_14_34,919.wav",
59204,电视剧9 EP13,,英语,你动不动你等着吃就行了啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_33,320_00_14_34,919.wav",
59205,电视剧9 EP13,,马来语,老爸这是又要光荣下岗了呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_43,039_00_14_46,240.wav",
59206,电视剧9 EP13,,英语,老爸这是又要光荣下岗了呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_43,039_00_14_46,240.wav",
59207,电视剧9 EP13,,马来语,什么有有有的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_46,879_00_14_47,799.wav",
59208,电视剧9 EP13,,英语,什么有有有的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_14_46,879_00_14_47,799.wav",
59209,电视剧9 EP13,,马来语,妈跟你说点事儿,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_15_06,679_00_15_07,639.wav",
59210,电视剧9 EP13,,英语,妈跟你说点事儿,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_15_06,679_00_15_07,639.wav",
59211,电视剧9 EP13,,马来语,是这样啊你兰香表姑呢可能会在家里边儿住一段时间,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_15_22,560_00_15_27,360.wav",
59212,电视剧9 EP13,,英语,是这样啊你兰香表姑呢可能会在家里边儿住一段时间,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_15_22,560_00_15_27,360.wav",
59213,电视剧9 EP13,,马来语,虽然他是咱们的远房亲戚但是家里有一些事儿还是不宜让他知道,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_15_28,200_00_15_33,399.wav",
59214,电视剧9 EP13,,英语,虽然他是咱们的远房亲戚但是家里有一些事儿还是不宜让他知道,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_15_28,200_00_15_33,399.wav",
59215,电视剧9 EP13,,马来语,我是担心如果他知道了你大姑可能就知道了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_15_37,519_00_15_42,600.wav",
59216,电视剧9 EP13,,英语,我是担心如果他知道了你大姑可能就知道了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_15_37,519_00_15_42,600.wav",
59217,电视剧9 EP13,,马来语,全世界知道也没关系但他会批评我们教育我们支配我们,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_15_49,240_00_16_01,440.wav",
59218,电视剧9 EP13,,英语,全世界知道也没关系但他会批评我们教育我们支配我们,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_15_49,240_00_16_01,440.wav",
59219,电视剧9 EP13,,马来语,那什么事情不能让他知道呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_10,279_00_16_11,799.wav",
59220,电视剧9 EP13,,英语,那什么事情不能让他知道呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_10,279_00_16_11,799.wav",
59221,电视剧9 EP13,,马来语,你爸之前失业的事绝对不能让他知道,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_12,720_00_16_15,039.wav",
59222,电视剧9 EP13,,英语,你爸之前失业的事绝对不能让他知道,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_12,720_00_16_15,039.wav",
59223,电视剧9 EP13,,马来语,还有你妈的事儿也不能让她知道,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_15,999_00_16_17,679.wav",
59224,电视剧9 EP13,,英语,还有你妈的事儿也不能让她知道,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_15,999_00_16_17,679.wav",
59225,电视剧9 EP13,,马来语,就是你妈热爱工作,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_23,159_00_16_25,600.wav",
59226,电视剧9 EP13,,英语,就是你妈热爱工作,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_23,159_00_16_25,600.wav",
59227,电视剧9 EP13,,马来语,又生病了还带病工作,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_26,120_00_16_28,159.wav",
59228,电视剧9 EP13,,英语,又生病了还带病工作,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_26,120_00_16_28,159.wav",
59229,电视剧9 EP13,,马来语,不能让他知道,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_29,120_00_16_29,999.wav",
59230,电视剧9 EP13,,英语,不能让他知道,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_29,120_00_16_29,999.wav",
59231,电视剧9 EP13,,马来语,我没考好的事情也不能让他知道,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_34,679_00_16_36,519.wav",
59232,电视剧9 EP13,,英语,我没考好的事情也不能让他知道,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_34,679_00_16_36,519.wav",
59233,电视剧9 EP13,,马来语,还有别的事情不能让他知道吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_40,639_00_16_42,480.wav",
59234,电视剧9 EP13,,英语,还有别的事情不能让他知道吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_40,639_00_16_42,480.wav",
59235,电视剧9 EP13,,马来语,再好好想想,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_45,039_00_16_45,960.wav",
59236,电视剧9 EP13,,英语,再好好想想,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_45,039_00_16_45,960.wav",
59237,电视剧9 EP13,,马来语,对我们再想想,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_46,240_00_16_47,240.wav",
59238,电视剧9 EP13,,英语,对我们再想想,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_16_46,240_00_16_47,240.wav",
59239,电视剧9 EP13,,马来语,这就是专业和业余的差别,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_14,159_00_17_16,360.wav",
59240,电视剧9 EP13,,英语,这就是专业和业余的差别,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_14,159_00_17_16,360.wav",
59241,电视剧9 EP13,,马来语,看来老爸还有很大的进步空间呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_16,879_00_17_19,399.wav",
59242,电视剧9 EP13,,英语,看来老爸还有很大的进步空间呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_16,879_00_17_19,399.wav",
59243,电视剧9 EP13,,马来语,那空间大了去了你,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_20,719_00_17_21,919.wav",
59244,电视剧9 EP13,,英语,那空间大了去了你,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_20,719_00_17_21,919.wav",
59245,电视剧9 EP13,,马来语,看你爸跟个地老鼠似的根本插不上手,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_21,919_00_17_24,639.wav",
59246,电视剧9 EP13,,英语,看你爸跟个地老鼠似的根本插不上手,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_21,919_00_17_24,639.wav",
59247,电视剧9 EP13,,马来语,那你也不能始乱终弃啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_28,959_00_17_30,560.wav",
59248,电视剧9 EP13,,英语,那你也不能始乱终弃啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_28,959_00_17_30,560.wav",
59249,电视剧9 EP13,,马来语,你要知道表姑不可能在咱家一辈子呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_31,520_00_17_34,639.wav",
59250,电视剧9 EP13,,英语,你要知道表姑不可能在咱家一辈子呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_31,520_00_17_34,639.wav",
59251,电视剧9 EP13,,马来语,以后还得靠你爸是吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_34,919_00_17_36,520.wav",
59252,电视剧9 EP13,,英语,以后还得靠你爸是吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_34,919_00_17_36,520.wav",
59253,电视剧9 EP13,,马来语,这跟我吃的春江鱼宴一个味儿啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_47,639_00_17_50,120.wav",
59254,电视剧9 EP13,,英语,这跟我吃的春江鱼宴一个味儿啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_47,639_00_17_50,120.wav",
59255,电视剧9 EP13,,马来语,刚刚装没吃饱是吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_53,600_00_17_54,919.wav",
59256,电视剧9 EP13,,英语,刚刚装没吃饱是吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_53,600_00_17_54,919.wav",
59257,电视剧9 EP13,,马来语,这不是到饭点了吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_56,760_00_17_58,800.wav",
59258,电视剧9 EP13,,英语,这不是到饭点了吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_17_56,760_00_17_58,800.wav",
59259,电视剧9 EP13,,马来语,快快快赶快,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_01,760_00_18_02,879_chinesetts.wav",
59260,电视剧9 EP13,,英语,快快快赶快,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_01,760_00_18_02,879_chinesetts.wav",
59261,电视剧9 EP13,,马来语,那我收了啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_15,520_00_18_16,520.wav",
59262,电视剧9 EP13,,英语,那我收了啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_15,520_00_18_16,520.wav",
59263,电视剧9 EP13,,马来语,谁都不要动放下,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_19,120_00_18_20,840.wav",
59264,电视剧9 EP13,,英语,谁都不要动放下,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_19,120_00_18_20,840.wav",
59265,电视剧9 EP13,,马来语,给我动手啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_21,040_00_18_21,800.wav",
59266,电视剧9 EP13,,英语,给我动手啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_21,040_00_18_21,800.wav",
59267,电视剧9 EP13,,马来语,蓝小姐做饭我是做不光但是收入板块我还是您大的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_23,879_00_18_27,360.wav",
59268,电视剧9 EP13,,英语,蓝小姐做饭我是做不光但是收入板块我还是您大的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_23,879_00_18_27,360.wav",
59269,电视剧9 EP13,,马来语,以后只要有我在什么活都不用你们干,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_28,280_00_18_31,239.wav",
59270,电视剧9 EP13,,英语,以后只要有我在什么活都不用你们干,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_28,280_00_18_31,239.wav",
59271,电视剧9 EP13,,马来语,回头教教我啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_32,360_00_18_33,399.wav",
59272,电视剧9 EP13,,英语,回头教教我啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_32,360_00_18_33,399.wav",
59273,电视剧9 EP13,,马来语,我还是给他拿过去吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_38,919_00_18_40,600.wav",
59274,电视剧9 EP13,,英语,我还是给他拿过去吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_38,919_00_18_40,600.wav",
59275,电视剧9 EP13,,马来语,算了你还是别去了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_41,600_00_18_42,959.wav",
59276,电视剧9 EP13,,英语,算了你还是别去了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_41,600_00_18_42,959.wav",
59277,电视剧9 EP13,,马来语,兰香姐来的突然她自己也挺不好意思的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_43,320_00_18_46,679.wav",
59278,电视剧9 EP13,,英语,兰香姐来的突然她自己也挺不好意思的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_43,320_00_18_46,679.wav",
59279,电视剧9 EP13,,马来语,这么努力干活也是想给自己找个台阶下,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_47,439_00_18_50,199.wav",
59280,电视剧9 EP13,,英语,这么努力干活也是想给自己找个台阶下,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_47,439_00_18_50,199.wav",
59281,电视剧9 EP13,,马来语,那你就给他呗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_50,239_00_18_51,439.wav",
59282,电视剧9 EP13,,英语,那你就给他呗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_50,239_00_18_51,439.wav",
59283,电视剧9 EP13,,马来语,刚好你也休息休息,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_52,280_00_18_53,320.wav",
59284,电视剧9 EP13,,英语,刚好你也休息休息,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_52,280_00_18_53,320.wav",
59285,电视剧9 EP13,,马来语,等他找到工作之后你去问问市场价格是多少咱给他包个红包,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_54,320_00_18_59,399.wav",
59286,电视剧9 EP13,,英语,等他找到工作之后你去问问市场价格是多少咱给他包个红包,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_54,320_00_18_59,399.wav",
59287,电视剧9 EP13,,马来语,白干不就行了吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_59,600_00_19_01,399.wav",
59288,电视剧9 EP13,,英语,白干不就行了吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_18_59,600_00_19_01,399.wav",
